,chapter,sents
5137,藤袴,かくて御服など脱ぎたまひて、「月立たば、なほ参りたまはむこと忌あるべし。十月ばかりに」と思しのたまふを、内裏にも心もとなく聞こし召し、聞こえたまふ人びとは、誰も誰も、いと口惜しくて、この御参りの先にと、心寄せのよすがよすがに責めわびたまへど、「吉野の滝を堰かむよりも難きことなれば、いとわりなし」と、おのおの応ふ。
5138,藤袴,中将も、なかなかなることをうち出でて、「いかに思すらむ」と苦しきままに、駆けりありきて、いとねむごろに、おほかたの御後見を思ひあつかひたるさまにて、追従しありきたまふ。
5139,藤袴,たはやすく、軽らかにうち出でては聞こえかかりたまはず、めやすくもてしづめたまへり。
5140,藤袴,まことの御はらからの君たちは、え寄り来ず、「宮仕へのほどの御後見を」と、おのおの心もとなくぞ思ひける。
5141,藤袴,頭中将、心を尽くしわびしことは、かき絶えにたるを、「うちつけなりける御心かな」と、人びとはをかしがるに、殿の御使にておはしたり。
5142,藤袴,なほもて出でず、忍びやかに御消息なども聞こえ交はしたまひければ、月の明かき夜、桂の蔭に隠れてものしたまへり。
5143,藤袴,見聞き入るべくもあらざりしを、名残なく南の御簾の前に据ゑたてまつる。
5144,藤袴,みづから聞こえたまはむことはしも、なほつつましければ、宰相の君して応へ聞こえたまふ。
5145,藤袴,「なにがしらを選びてたてまつりたまへるは、人伝てならぬ御消息にこそはべらめ。かくもの遠くては、いかが聞こえさすべからむ。みづからこそ、数にもはべらねど、絶えぬたとひもはべなるは。いかにぞや、古代のことなれど、頼もしくぞ思ひたまへける」とて、ものしと思ひたまへり。
5146,藤袴,「げに、年ごろの積もりも取り添へて、聞こえまほしけれど、日ごろあやしく悩ましくはべれば、起き上がりなどもえしはべらでなむ。かくまでとがめたまふも、なかなか疎々しき心地なむしはべりける」と、いとまめだちて聞こえ出だしたまへり。
5147,藤袴,「悩ましく思さるらむ御几帳のもとをば、許させたまふまじくや。よしよし。げに、聞こえさするも、心地なかりけり」とて、大臣の御消息ども忍びやかに聞こえたまふ用意など、人には劣りたまはず、いとめやすし。
5148,藤袴,「参りたまはむほどの案内、詳しきさまもえ聞かぬを、うちうちにのたまはむなむよからむ。何ごとも人目に憚りて、え参り来ず、聞こえぬことをなむ、なかなかいぶせく思したる」など、語りきこえたまふついでに、「いでや、をこがましきことも、えぞ聞こえさせぬや。いづ方につけても、あはれをば御覧じ過ぐすべくやはありけると、いよいよ恨めしさも添ひはべるかな。まづは、今宵などの御もてなしよ。北面だつ方に召し入れて、君達こそめざましくも思し召さめ、下仕へなどやうの人びととだに、うち語らはばや。またかかるやうはあらじかし。さまざまにめづらしき世なりかし」と、うち傾きつつ、恨み続けたるもをかしければ、かくなむと聞こゆ。
5149,藤袴,「げに、人聞きを、うちつけなるやうにやと憚りはべるほどに、年ごろの埋れいたさをも、あきらめはべらぬは、いとなかなかなること多くなむ」と、ただすくよかに聞こえなしたまふに、まばゆくて、よろづおしこめたり。
5150,藤袴,「妹背山深き道をば尋ねずて緒絶の橋に踏み迷ひけるよ」と恨むるも、人やりならず。
5151,藤袴,「惑ひける道をば知らず妹背山たどたどしくぞ誰も踏み見し」「いづ方のゆゑとなむ、え思し分かざめりし。何ごとも、わりなきまで、おほかたの世を憚らせたまふめれば、え聞こえさせたまはぬになむ。おのづからかくのみもはべらじ」と聞こゆるも、さることなれば、「よし、長居しはべらむも、すさまじきほどなり。やうやう労積もりてこそは、かことをも」とて、立ちたまふ。
5152,藤袴,月隈なくさし上がりて、空のけしきも艶なるに、いとあてやかにきよげなる容貌して、御直衣の姿、好ましくはなやかにて、いとをかし。
5153,藤袴,宰相中将のけはひありさまには、え並びたまはねど、これもをかしかめるは、「いかでかかる御仲らひなりけむ」と、若き人びとは、例の、さるまじきことをも取り立ててめであへり。
5154,藤袴,大将は、この中将は同じ右の次将なれば、常に呼び取りつつ、ねむごろに語らひ、大臣にも申させたまひけり。
5155,藤袴,人柄もいとよく、朝廷の御後見となるべかめる下形なるを、「などかはあらむ」と思しながら、「かの大臣のかくしたまへることを、いかがは聞こえ返すべからむ。さるやうあることにこそ」と、心得たまへる筋さへあれば、任せきこえたまへり。
5156,藤袴,この大将は、春宮の女御の御はらからにぞおはしける。
5157,藤袴,大臣たちをおきたてまつりて、さしつぎの御おぼえ、いとやむごとなき君なり。
5158,藤袴,年三十二三のほどにものしたまふ。
5159,藤袴,北の方は、紫の上の御姉ぞかし。
5160,藤袴,式部卿宮の御大君よ。
5161,藤袴,年のほど三つ四つがこのかみは、ことなるかたはにもあらぬを、人柄やいかがおはしけむ、「嫗」とつけて心にも入れず、いかで背きなむと思へり。
5162,藤袴,その筋により、六条の大臣は、大将の御ことは、「似げなくいとほしからむ」と思したるなめり。
5163,藤袴,色めかしくうち乱れたるところなきさまながら、いみじくぞ心を尽くしありきたまひける。
5164,藤袴,「かの大臣も、もて離れても思したらざなり。女は、宮仕へをもの憂げに思いたなり」と、うちうちのけしきも、さる詳しきたよりあれば、漏り聞きて、「ただ大殿の御おもむけの異なるにこそはあなれ。まことの親の御心だに違はずは」と、この弁の御許にも責ためたまふ。
5165,藤袴,九月にもなりぬ。
